ID,Year,UA,obesity,popCount,10301,"Violent crime - violence offences per 1,000 population",22401,90356,90360,90637,92309,92310,92899,92924,93111,93350,93351
1894,2011,EE38,-1,818,5.897745118,13.12488993,1822.833454,6.442478862,34.80201898,0.781848901,22.61622468,14.08410736,21.15176918,10.65078142,6.060786795,30.12284244,427.5124988
1895,2011,EE40,-1,635,5.288712224,5.108804024,1880.012952,9.161287778,24.29332567,0.575232754,19.50442221,20.18175318,26.43023537,9.289231483,6.748914624,27.68222705,473.0063551
1896,2011,EE41,-1,917,5.188906285,8.297163528,1860.775873,9.598523175,-1.528617373,0.654197424,20.35070648,20.09195324,15.87330298,9.052093439,7.426922926,7.648842325,356.6777665
1897,2012,EE41,-1,952,5.218411447,7.833824249,1693.969361,8.933127033,29.48442893,0.757453871,20.16170518,21.02915082,16.57045889,9.173539614,7.720389206,13.34361159,336.5247863
1898,2017,EE42,-1,975,4.014692505,12.06553847,1843.666332,9.164428176,27.59625187,1.497561355,21.94442878,19.20078646,18.36314552,9.629745158,10.93839876,17.30961161,503.0362909
1899,2012,EE42,-1,760,4.888937001,4.691512085,1827.4961,9.280975607,32.2430488,0.291645042,22.25458149,17.77458697,15.77370928,9.451462575,9.72405553,19.750227,455.9794147
1900,2011,EE43,-1,1603,4.979144374,9.511944242,1904.667218,8.82191967,14.46599794,0.668616248,20.69731667,16.68785451,17.56639591,10.11320795,7.31560813,17.71638084,456.3452279
1901,2013,EE43,-1,1697,4.377436615,9.916581043,1990.192509,7.280521334,8.655620283,0.865231628,20.47902539,18.04096284,15.87330298,10.2537342,7.750747786,16.80115007,446.9338527
1902,2016,EE44,-1,1236,4.213937153,12.89789446,2153.875712,8.375805429,24.92686427,1.216805523,21.43037936,18.42939831,12.42072132,9.542723874,9.258557293,31.64822707,479.3914577
1903,2011,EE44,-1,1235,4.565257307,7.319668037,1905.313213,8.920263857,5.354838554,0.342884247,21.45916136,16.98381308,18.96070774,10.2537342,7.224532388,14.56391928,477.8949493
1904,2017,L02,-1,1189,4.684574459,39.25905401,1894.84395,11.23456289,18.62885918,4.064155826,18.04871472,12.26432579,29.98241074,12.43865488,24.83250918,15.27576544,719.9302459
1905,2011,L03,-1,2925,4.707211306,16.71419129,2331.051899,10.7167812,18.35667319,0.838659575,22.88559655,12.75461046,24.03998653,12.30812296,8.408517034,10.39453465,481.7858712
1906,2016,L03,-1,3440,4.716605794,20.79280347,2032.737287,9.854473079,21.87385026,1.427625409,23.44692993,13.08558482,21.01897757,10.71064641,11.96047097,12.53007312,485.2112127
1907,2011,L04,-1,2326,4.702573574,19.23242298,2659.564434,9.720942964,26.54481106,1.358790969,28.18530401,10.24917772,26.33064167,12.50629323,6.819751312,31.85161168,431.8357454
1908,2015,L04,-1,3115,4.344600175,25.72620536,1588.328534,9.881835361,14.00644093,2.006595715,29.06539807,9.598728616,26.13145427,10.05960203,8.51983183,33.78376554,417.26973
1909,2011,L05,-1,2885,4.860466101,9.562226738,2241.89551,12.40086235,22.06104001,0.60798361,22.79364756,13.21425018,23.84079913,12.64702139,10.38182478,13.24191928,489.6674822
1910,2012,L06,-1,2372,4.571399459,18.27571056,2656.204207,7.403680436,16.55730208,1.439810729,19.38442702,7.639673742,18.66192663,12.46288354,10.14907566,4.49638077,553.6182758
1911,2016,L06,-1,2766,4.418688192,26.21589681,2399.294324,8.770116802,20.09990341,2.370309312,18.89213415,7.909043481,12.98508563,12.00980754,15.37075154,3.886226921,538.9192374
1912,2013,L07,-1,3432,4.438226519,16.3283502,2009.081406,11.81690846,13.45169239,1.046556642,22.37999809,10.82239303,27.32657869,12.46046068,12.45632779,3.174380763,428.1111022
1913,2017,L07,-1,3837,4.427114216,24.88846241,2148.795005,14.68478741,32.66186682,1.897531935,23.05255835,11.70370917,23.77440332,11.64254138,16.01840126,30.93638091,454.3498833
1914,2016,L08,-1,1189,4.594583097,25.47015913,2388.202792,8.277227585,34.72136873,2.162751077,18.85172716,10.29487575,21.38415448,11.89986998,19.62095283,14.25884236,635.6269377
1915,2013,L09,-1,3765,3.947890116,18.23328292,2356.84984,14.65668567,6.651322444,1.651699496,24.8286288,6.80677215,30.61317085,12.63409943,8.276963185,9.68268849,376.4316778
1916,2012,L09,-1,3693,4.643700269,17.7945136,2373.438466,13.638097,12.5763363,1.18506857,24.74786884,6.721626382,29.81642124,12.4687388,8.48947325,1.64899614,357.2431142
1917,2015,L10,-1,1829,4.129329636,16.23419383,2909.669489,10.00899998,8.220950587,1.328324267,21.97833199,12.00518852,16.73644839,9.351620291,12.29441536,19.14007315,529.5078622
1918,2014,L10,-1,1886,4.298624705,12.86796846,2900.121521,10.4363497,25.67262798,0.843403447,21.84748933,11.93435174,18.06436442,10.83855356,11.79855854,6.021765393,533.4985513
1919,2014,L11,-1,2457,4.245514154,12.40446728,1871.094078,10.10992366,18.71832569,1.021787833,22.60057944,14.69577789,22.4464873,10.36801273,11.58604848,19.24176546,478.194251
1920,2013,L12,-1,3578,4.476557907,13.34037387,2103.413789,11.32226369,8.22276142,0.915062815,24.82912477,12.04441935,25.63348576,11.97669503,8.671624734,26.25853473,491.1307349
1921,2014,L13,-1,2868,4.390760157,23.59589369,2298.587386,7.952063046,27.35321616,1.749315067,21.6197583,6.01265867,22.14770619,13.13522896,11.19138693,28.69915013,559.404775
1922,2016,L13,-1,3043,4.220713448,25.63361686,1925.550017,9.065850332,23.52144371,2.093215955,21.65101113,6.046018512,25.63348576,11.90663381,13.15457515,25.54668857,557.5091977
1923,2015,L13,-1,2848,4.312543664,25.68730714,2291.769372,10.40277656,8.451548641,1.882937948,21.5797499,6.026155001,22.4796852,11.42700723,12.20333962,27.98730397,544.672481
1924,2012,L13,-1,2594,4.735024615,19.55222931,2581.142289,7.206545068,20.66081017,1.259275377,21.42571759,6.087831599,28.92007792,13.29634957,8.985330067,19.85191931,550.1596785
1925,2017,L15,-1,4425,4.625147613,22.43786442,2508.363382,11.33314073,29.10008368,2.233590515,24.11518739,13.23426701,19.32588464,11.01007231,11.03959403,15.47915006,518.7662573
1926,2014,L15,-1,4021,4.418743363,19.69466945,2563.044537,9.525350334,20.76355054,1.695309912,23.98890827,12.78309786,20.95258177,10.19104253,8.094811701,17.51299622,481.0209891
1927,2016,L16,-1,3131,4.41946489,24.17820338,1920.194564,10.54451798,-0.145378073,2.151804478,22.24956921,9.289161942,18.03116652,11.85656124,12.03130766,6.631919243,510.3192986
1928,2015,L17,-1,2751,4.114961358,14.01176514,2124.423626,7.526200121,6.227105313,1.096713481,22.64493537,16.37621413,17.1348232,9.203219727,8.752580949,29.6143809,480.1563398
1929,2016,L17,-1,2804,4.279077941,15.31456902,2108.199517,8.080071898,20.54276301,1.41677877,22.59915652,16.30301337,20.05623846,11.57550874,9.734175057,23.91961164,492.7270106
1930,2017,L19,-1,1524,4.950324868,26.02115291,2369.786332,11.53029642,20.11465368,2.709633655,18.97672947,11.804206,30.01560864,12.03322858,19.85370195,18.22484238,616.837443
1931,2017,L20,-1,3362,4.451225599,25.50332772,2330.375057,11.13598504,32.30707285,2.381920716,23.60808861,10.32279077,21.91532089,11.61084221,13.00278224,12.73345774,534.8620368
1932,2011,L21,-1,2285,4.628104598,18.24674243,2295.294526,6.684842293,8.421731634,1.248754349,22.34770422,7.023644665,29.21885903,14.36695364,9.501425939,3.072688455,501.8390841
1933,2016,L21,-1,2573,4.083460151,26.89824336,2634.920902,10.05162877,29.51612748,2.265466826,22.32402112,7.251710342,21.91532089,11.89997093,17.050593,9.68268849,522.158343
1934,2015,L22,-1,1694,4.064209464,14.64890601,1756.095328,9.234225433,17.18163635,1.194092488,21.39850182,13.2517105,21.94851879,9.071981133,11.19138693,11.1063808,584.9784413
1935,2012,L22,-1,1422,4.455692697,11.21761908,1659.734574,8.785360799,37.46987066,0.859192809,20.93160461,12.90788308,23.94039283,10.89044328,8.97521054,14.15715005,571.4766097
1936,2014,L22,-1,1634,4.319900759,12.49283465,1773.980633,9.897641356,22.58107233,1.076307401,21.33721293,13.22621636,20.55420697,10.55719821,10.49313957,12.12330389,548.7296816
1937,2016,L24,-1,640,4.588454717,21.56202295,2033.113906,8.572961115,-3.208188739,1.750045769,17.69431981,14.73797636,28.0901304,12.09016594,31.03577917,4.292996154,663.9608306
1938,2011,L25,-1,2585,4.962033368,16.23652191,2760.748702,11.59640647,18.88013522,1.050876755,23.2070422,9.864427093,24.73714244,13.29099907,8.793059056,16.59776545,434.8287623
1939,2014,L25,-1,2790,4.569020333,19.70904031,2155.778531,11.95530904,38.64441893,1.436398708,23.47613175,10.21301645,23.24323692,11.96528737,10.98899639,13.03853466,440.2827041
1940,2017,L25,-1,3096,4.939564846,21.67290498,1822.919036,14.38905388,22.05543673,1.889992498,23.71818558,10.39242752,17.73238541,12.3772756,14.42963554,25.34330396,482.9165664
1941,2016,L27,-1,4207,4.6907987,18.65650823,1691.423504,11.13598504,21.01120554,1.474161729,24.7396201,12.71149774,24.37196554,11.26093993,12.48668637,6.22515001,448.3971054
1942,2015,L27,-1,3963,4.700990276,17.73032821,1802.762245,9.153756241,18.59948613,1.432852271,24.80994694,12.68689019,22.87806001,9.58603261,10.655052,8.360688483,460.46894
1943,2015,L28,-1,3284,4.158391808,16.10379838,1969.08454,6.811081103,14.78433551,1.100410695,21.73779876,17.27370212,18.36314552,8.645556655,10.23003188,15.58084237,569.5145209
1944,2012,L29,-1,2540,4.788692056,16.89199707,2562.751713,10.37330383,14.09164249,1.00045609,22.40078433,10.68558633,20.95258177,11.6121546,8.954971487,15.58084237,456.2454607
1945,2016,L31,-1,2552,4.495983071,26.01119899,1839.047919,12.41749701,30.95019652,2.03535602,21.84578184,9.452502224,21.98171669,11.62235083,15.3201539,19.6485347,476.3319294
1946,2011,L31,-1,2210,4.92119184,15.93775322,2269.487257,10.99414557,18.52212118,1.162244302,22.03779898,8.754114573,28.12332831,13.16874527,10.23003188,7.445457709,457.11011
1947,2017,L32,-1,2882,4.712740322,19.4740559,1737.049413,9.755895236,26.46778955,1.702506586,21.68101807,17.92412654,18.82791613,10.97039787,10.9181597,9.886073106,515.3741715
1948,2012,L33,-1,1932,4.767557225,10.6533197,2692.790784,6.869225024,2.812622925,0.835354546,18.0376322,8.920970827,19.25948884,11.90966239,11.20150646,8.462380791,620.329296
1949,2015,NE01,-1,2180,4.276071685,12.71819283,2495.341078,10.96445346,10.72396882,1.393322462,19.52138655,19.14020114,18.92750984,6.23419892,6.27329686,6.22515001,385.0116594
1950,2014,NE01,-1,2000,4.401864967,8.016211608,2662.798601,9.781286256,17.03808444,1.035581448,19.54718698,18.85069759,19.95664475,7.679236793,6.11138443,17.71638084,367.485883
1951,2016,NE02,-1,2325,4.847100243,19.75006324,1744.571466,13.20611975,15.4637421,1.937301045,21.47873303,17.40940432,24.47155924,6.972163629,5.099431741,19.95361162,402.8034819
1952,2011,NE04,-1,2450,5.644779447,10.13328799,2450.833394,11.94544147,12.73434726,0.82353049,18.91548131,13.83288121,29.71682753,7.677015832,6.384611656,19.6485347,319.7306362
1953,2012,NE04,-1,2481,5.929896871,9.297150979,2403.536687,13.17439897,14.59659078,0.809193793,18.91204724,14.09258602,31.50951417,7.509434243,5.858396258,21.37730394,337.6554816
1954,2017,NE05,-1,1107,5.677843129,25.71352768,1691.425256,12.41749701,26.91998335,2.587264596,21.09761353,18.84245865,28.78728632,6.800846788,5.058953633,28.90253474,418.4004253
1955,2013,NE07,-1,2991,4.559257003,4.558235392,1776,11.23637256,7.941057445,0.514215305,18.69109438,21.58870677,21.15176918,6.76076854,5.706603354,22.29253471,358.5733439
1956,2013,NE08,-1,1806,4.411706562,5.567520946,2329.308867,10.7802988,11.03210064,0.743817779,19.60258304,18.41763926,25.43429836,7.483590335,5.311941805,17.71638084,368.8493684
1957,2017,NE09,-1,1496,5.574923027,18.1597719,1630.301911,11.92460779,35.6493182,2.256213128,19.8102209,21.80628617,26.19785007,6.989022741,5.36253944,25.34330396,383.0495706
1958,2014,NE09,-1,1436,5.042954987,10.5984118,1747.230584,11.64779422,18.19658601,1.215065422,19.8048221,21.10492295,26.03186057,7.523668582,5.139909848,38.56330403,356.744278
1959,2012,NE09,-1,1318,5.856636261,8.213666876,1828.299147,11.22950761,29.04745683,0.582964754,19.96507746,20.0865048,25.83267316,7.289660074,5.433376128,19.95361162,326.0824831
1960,2015,NE10,-1,5418,4.652012666,14.20529826,2182.493423,13.13316155,20.53896811,1.637892526,18.88121717,19.72202327,25.53389206,6.33313263,4.684531138,16.49607314,398.4469796
1961,2012,NE10,-1,4847,5.542622516,6.55020137,2106.219667,11.24817917,20.65884931,0.517025575,19.07253512,18.59619042,26.92820388,6.977110315,4.431542966,13.03853466,379.7239963
1962,2013,NE10,-1,5034,4.490912796,7.878487453,2198.924563,11.35473847,9.825405274,1.371086257,19.00523303,19.0049196,26.13145427,7.588783116,4.593455396,16.90284237,370.3126211
1963,2014,NE11,-1,1505,4.796830782,9.270216989,2066.828169,11.58298475,28.48353406,1.143785697,19.30816025,19.17258704,22.4464873,8.003698978,5.261344171,13.85207313,372.7735461
1964,2017,NE11,-1,1582,4.838676496,31.79741499,2065.00506,11.0374072,27.77790915,3.003707931,19.38193057,19.6656539,25.79947526,6.759960918,5.514332343,17.91976546,390.0997881
1965,2011,NE12,-1,1570,5.82814824,18.06741311,2389.515558,15.31406133,3.050656663,1.054168665,22.45902171,14.91683122,33.1030134,7.860043194,5.220866063,22.08915009,296.4516162
1966,2012,NW01,-1,980,4.914590785,10.51056598,2271.582064,14.8191399,6.720921491,1.10998384,22.44746487,16.65131249,23.84079913,7.023750492,3.976164256,23.51284241,336.5912978
1967,2013,NW01,-1,1015,4.173901955,12.12393284,2155.13978,15.45430648,12.09279107,1.066960199,22.63663901,17.09845042,31.40992047,7.620785142,3.966044729,21.27561163,352.8866118
1968,2013,NW02,-1,2884,4.478569236,12.01744535,2713.960728,10.54473204,11.34968757,1.031245593,24.65883008,15.43343526,26.52982908,8.851096484,5.220866063,15.07238083,340.5487312
1969,2016,NW03,-1,1098,4.863874062,18.10465916,1699.464627,12.12176348,17.79782776,1.952710963,19.21815496,20.62801122,24.53795504,5.654931957,6.030428215,15.9876116,349.2284801
1970,2011,NW03,-1,986,5.578313027,12.11273389,1660.971842,12.13272121,20.02565549,0.98211711,19.04166028,18.438952,14.87736596,5.39396906,5.706603354,9.987765414,324.15365
1971,2015,NW03,-1,1067,4.913026379,18.25096063,1815.487982,12.07610058,17.12862267,1.769389323,19.12159221,20.29731008,21.11857128,7.275930498,5.6863643,13.64868851,352.4542872
1972,2015,NW04,-1,2107,4.565857443,18.87696639,2427.722061,13.75369653,7.726442251,1.931443662,25.33384672,14.00264313,30.04880654,6.600960314,5.119670794,3.072688455,333.1992121
1973,2017,NW05,-1,2775,4.885411439,20.5996307,2610.635418,12.91038622,29.79266072,1.672473594,19.08624999,22.79038528,26.29744377,6.757538052,6.283416387,11.81822696,421.0608847
1974,2013,NW05,-1,2715,4.512607204,6.304114025,1894.198071,10.72369524,14.71455292,0.618928862,19.19769159,21.75694771,20.45461326,7.262604733,5.575049505,14.46222698,388.2374665
1975,2011,NW05,-1,2580,5.268510379,6.28245334,2120.679431,14.17080743,10.55574311,0.582739912,19.3775331,20.68243516,23.84079913,7.298543917,6.182221118,12.42838081,383.8477084
1976,2011,NW06,-1,717,5.106647379,14.35481449,1910.611594,14.98813564,-1.86165496,0.667319851,20.06199049,18.74465391,25.13551725,5.954862621,4.067239998,24.12299626,331.3368905
1977,2017,NW06,-1,705,4.747876463,27.9292226,2182.504584,14.88194309,41.23575745,3.901379256,19.32640392,21.20175183,18.36314552,6.623068969,4.18867432,39.07176557,447.6322233
1978,2014,NW08,-1,1201,3.853687191,10.68504812,1496.579127,8.557606264,33.8402178,0.762132306,20.18486088,18.5730503,18.26355182,8.09031645,6.414970237,0.733765366,390.3990898
1979,2012,NW08,-1,1024,4.393492931,11.07950339,1444.383506,8.106821576,31.53635488,0.571358554,20.23836004,17.50977207,18.46273923,7.711743583,6.081025849,9.886073106,391.2969948
1980,2013,NW09,-1,828,4.253418771,6.732158472,1677.778982,9.966189523,8.536038002,0.594704993,17.06570977,25.85103739,18.26355182,6.351606985,7.507879141,18.22484238,360.236131
1981,2017,NW09,-1,916,4.758968172,11.91147705,1693.102945,10.74167367,29.65203016,2.091623906,16.64275471,27.45438589,10.99321159,5.367519436,8.317441292,13.95376544,393.0262935
1982,2012,NW11,-1,1312,5.370304463,12.41183573,3345.707965,9.04822965,21.25427618,0.68356227,21.81039619,15.44137453,22.546081,8.576303059,5.06907316,23.00438087,367.5191387
1983,2014,NW12,-1,1226,4.684743559,14.08100255,2508.272025,11.67271716,13.61395803,1.392445675,18.65256221,19.31531514,30.31438975,6.568857335,5.139909848,16.29268852,355.447304
1984,2015,NW13,-1,1118,3.741515043,9.964041909,1482.357813,9.787621462,17.65231581,1.10817959,20.0072823,20.09991264,15.60771977,6.606512716,6.121503957,25.95345781,417.26973
1985,2012,NW14,-1,849,5.045500682,8.921423402,1756.634958,8.471401624,13.88030897,0.589211585,18.00635368,25.2718208,28.12332831,5.868749912,5.220866063,7.038688476,355.0149794
1986,2017,NW15,-1,3246,4.972155696,21.80174658,2628.049261,10.54451798,25.98633479,1.869343264,21.15562638,19.61056837,19.12669724,7.407774809,7.325727657,19.03838085,462.3645174
1987,2012,NW15,-1,2642,4.964953882,8.496902271,2377.419959,9.536770063,27.42120943,0.657028814,20.92553172,18.567227,20.45461326,8.465154065,6.232818753,27.58053474,401.4067407
1988,2017,NW16,-1,6660,4.645939974,45.86119177,2671.511308,17.64212271,24.98424398,4.843830045,21.726821,9.237899978,26.29744377,7.921220569,6.688197463,13.44530389,387.9381648
1989,2013,NW16,-1,5070,4.473700887,14.33789612,2894.621766,14.69907221,10.32981483,1.559993277,21.49357221,9.490803194,30.91195196,9.263690433,5.301822278,10.29284234,355.0814909
1990,2012,NW17,-1,3131,5.630230907,6.666525246,2661.426934,11.01658978,29.97482611,0.75659172,20.68760602,19.54631828,24.13958023,6.883022338,5.534571397,14.97068852,386.1756104
1991,2017,NW17,-1,3613,5.161562915,21.01874929,2640.356565,13.3046976,26.10890659,2.014759819,20.53820473,21.0937985,22.04811249,6.819321144,5.868515784,21.98745779,416.5713594
1992,2014,NW18,-1,730,4.03543664,10.31624893,2358.340798,10.95237718,34.44063098,0.948337862,21.52175108,17.17283929,24.63754874,7.466024554,5.36253944,21.88576548,337.9547833
1993,2012,NW18,-1,747,4.693955378,8.942932613,2555.985505,10.56362424,8.811440029,0.9714018,21.62982949,16.15411984,13.18427303,7.179015844,4.61369445,24.52976549,355.3475368
1994,2011,NW19,-1,437,5.441555889,5.106679541,1512.869433,11.94940733,1.993999828,0.790479595,18.06779255,21.85996995,17.66598961,5.307553494,8.388277981,26.05515011,305.6967127
1995,2015,NW19,-1,476,4.293068091,7.879167071,1296.782402,12.59733729,28.43707004,1.225279543,17.26875733,24.88801177,17.86517702,6.065203992,7.953138324,21.58068855,329.2750344
1996,2014,NW20,-1,688,4.738413391,14.70298048,1767.963031,11.02273963,17.55879787,1.098657023,18.60377344,20.85311738,20.35501956,5.762547604,3.217199739,33.275304,530.0399541
1997,2013,NW21,-1,3317,4.379025837,10.01962914,1631.989438,10.87675629,11.07869077,1.068356469,22.8821029,16.15271155,25.93226686,8.656358601,4.866682622,12.3266885,363.594961
